true_label,pred,target_label,pred_fw,fw_time,n_iteration_fw,dist_mean_fw,dist_max_fw,dist_min_fw,pred_fw_as,fw_as_time,n_iteration_fw_as,dist_mean_fw_as,dist_max_fw_as,dist_min_fw_as,pred_fw_pair,fw_pair_time,n_iteration_fw_pair,dist_mean_fw_pair,dist_max_fw_pair,dist_min_fw_pair,epsilon
5,5,4,4,0.7435011863708496,4,0.046365343034267426,0.09000015258789062,0.00999993085861206,4,3.8836898803710938,4,0.03927137330174446,0.07539069652557373,0.0003905296325683594,4,2.7640371322631836,3,0.03837021440267563,0.07187503576278687,0.01562488079071045,0.1
9,9,5,5,0.7449681758880615,4,0.045441530644893646,0.09000015258789062,0.00999993085861206,5,3.0203089714050293,3,0.047523971647024155,0.06484383344650269,0.02890622615814209,5,2.5243380069732666,3,0.04200480133295059,0.08125007152557373,0.006249904632568359,0.1
7,7,1,1,1.04054594039917,6,0.03740813583135605,0.09523820877075195,0.0,1,7.701207160949707,7,0.04767199233174324,0.0874280333518982,0.006322026252746582,1,3.9104976654052734,4,0.033357180655002594,0.06484383344650269,0.0039061307907104492,0.1
3,3,2,2,0.5364489555358887,3,0.04993312433362007,0.08333337306976318,0.016666650772094727,2,2.1444077491760254,2,0.025956273078918457,0.03437507152557373,0.015625,2,2.1161000728607178,2,0.023150024935603142,0.03437507152557373,0.00937497615814209,0.1
4,4,9,9,0.5455691814422607,3,0.049262598156929016,0.08333337306976318,0.016666650772094727,9,1.8069510459899902,2,0.03689676895737648,0.06250011920928955,0.01249992847442627,9,1.214303970336914,2,0.049396779388189316,0.07500004768371582,0.02499997615814209,0.1
9,9,2,2,0.5290801525115967,3,0.049426909536123276,0.08333337306976318,0.016666650772094727,2,2.0965638160705566,2,0.022155314683914185,0.034375011920928955,0.00937497615814209,2,2.113468885421753,2,0.025210237130522728,0.034375011920928955,0.015624970197677612,0.1
6,6,4,4,1.2452208995819092,7,0.03664324805140495,0.09642869234085083,0.0035712718963623047,4,6.040357828140259,8,0.04541708901524544,0.09596258401870728,0.0002593398094177246,4,6.181302785873413,8,0.03333659470081329,0.08906257152557373,0.0,0.1
6,6,4,4,0.8932747840881348,5,0.04112899675965309,0.09333348274230957,0.0,4,3.591049909591675,4,0.040149107575416565,0.08183598518371582,0.004492133855819702,4,2.7190558910369873,4,0.037583865225315094,0.07500004768371582,0.0,0.1
5,5,6,6,0.5299992561340332,3,0.04940033704042435,0.08333337306976318,0.016666650772094727,6,1.9765980243682861,2,0.02657845802605152,0.04375004768371582,0.006249964237213135,6,1.832765817642212,2,0.039604607969522476,0.06250005960464478,0.012499958276748657,0.1
4,4,3,3,0.8772060871124268,5,0.04074970632791519,0.09333348274230957,0.0,3,3.629472017288208,4,0.04147843271493912,0.06923836469650269,0.01279294490814209,3,2.5348870754241943,3,0.0416986308991909,0.08125007152557373,0.006249904632568359,0.1
0,0,1,1,1.601020097732544,9,0.031917959451675415,0.09777790307998657,0.0,1,8.654459714889526,10,0.03458138555288315,0.09751605987548828,1.481175422668457e-05,0,11.136599779129028,24,0.04995609447360039,0.07812511920928955,0.02187490463256836,0.1
7,7,3,3,0.5711421966552734,3,0.04925595223903656,0.08333337306976318,0.016666650772094727,3,2.0130388736724854,2,0.02598978392779827,0.04375004768371582,0.006249964237213135,3,1.9322078227996826,2,0.025989742949604988,0.04375004768371582,0.006249964237213135,0.1
4,4,2,2,0.5634219646453857,3,0.0496213361620903,0.08333337306976318,0.016666650772094727,2,1.6871731281280518,2,0.04970340058207512,0.07500004768371582,0.02499997615814209,2,1.2821340560913086,2,0.049703363329172134,0.07500004768371582,0.02499997615814209,0.1
0,0,3,3,1.1060807704925537,6,0.03705344721674919,0.09523820877075195,0.0,3,4.253069639205933,4,0.036974549293518066,0.07275396585464478,9.763240814208984e-05,3,3.864514112472534,4,0.03854435682296753,0.06250005960464478,0.012499958276748657,0.1
1,1,8,8,0.5522408485412598,3,0.05024004727602005,0.08333337306976318,0.016666650772094727,8,2.0239081382751465,2,0.04357611760497093,0.05625009536743164,0.031249940395355225,8,1.310365915298462,2,0.049652211368083954,0.07500004768371582,0.02499997615814209,0.1
3,3,5,5,0.7439470291137695,4,0.045868027955293655,0.09000015258789062,0.00999993085861206,5,2.932543992996216,3,0.030466627329587936,0.05781257152557373,0.007812440395355225,5,2.1652369499206543,3,0.04203436151146889,0.08125007152557373,0.006249904632568359,0.1
1,1,5,5,0.7037830352783203,4,0.04540485516190529,0.09000015258789062,0.00999993085861206,5,3.194561243057251,3,0.02666701003909111,0.050781309604644775,0.00703120231628418,5,1.846073865890503,3,0.041876669973134995,0.08125007152557373,0.006249904632568359,0.1
3,3,7,7,1.7990140914916992,10,0.03302985057234764,0.09818196296691895,0.0,7,10.792918920516968,9,0.026818476617336273,0.06490719318389893,0.0002353191375732422,7,6.337652206420898,7,0.036382317543029785,0.09110110998153687,0.0011107325553894043,0.1
4,4,2,2,0.35570406913757324,2,0.06666666269302368,0.06666672229766846,0.0666666030883789,2,0.9082651138305664,1,0.04999999329447746,0.05000007152557373,0.04999995231628418,2,0.9054610729217529,1,0.04999999329447746,0.05000007152557373,0.04999995231628418,0.1
7,7,3,3,0.545712947845459,3,0.04966296628117561,0.08333337306976318,0.016666650772094727,3,1.9568719863891602,2,0.04367842152714729,0.05625009536743164,0.031249940395355225,3,1.8261029720306396,2,0.04992840439081192,0.06250011920928955,0.03749990463256836,0.1
2,2,9,9,0.5437328815460205,3,0.04945835471153259,0.08333337306976318,0.016666650772094727,9,1.7844932079315186,2,0.03719572350382805,0.06250011920928955,0.01249992847442627,9,1.6374268531799316,2,0.049695730209350586,0.07500004768371582,0.02499997615814209,0.1
7,7,3,3,0.5569660663604736,3,0.049088988453149796,0.08333337306976318,0.016666650772094727,3,3.275240898132324,3,0.025446398183703423,0.04726564884185791,0.002734363079071045,3,3.4024109840393066,3,0.02421932853758335,0.04726564884185791,0.00039058923721313477,0.1
1,1,2,2,1.447737216949463,8,0.03267650678753853,0.09722232818603516,0.0027776360511779785,2,8.461367130279541,8,0.03333373740315437,0.08068013191223145,6.943941116333008e-05,2,7.771672964096069,8,0.030983828008174896,0.06718754768371582,0.00019529461860656738,0.1
2,2,5,5,0.7332098484039307,4,0.04603397846221924,0.09000015258789062,0.00999993085861206,5,2.345745086669922,3,0.0371951162815094,0.07187509536743164,0.015624985098838806,5,2.546595811843872,3,0.037724029272794724,0.05625009536743164,0.01874995231628418,0.1
1,1,8,8,0.3537631034851074,2,0.06666666269302368,0.06666672229766846,0.0666666030883789,8,0.9060449600219727,1,0.04999999329447746,0.05000007152557373,0.04999995231628418,8,0.923443078994751,1,0.04999999329447746,0.05000007152557373,0.04999995231628418,0.1
1,1,4,4,0.8907670974731445,5,0.040632251650094986,0.09333348274230957,0.0,4,3.4692490100860596,4,0.03367879241704941,0.07539069652557373,0.0066405534744262695,4,2.182090997695923,4,0.04961986467242241,0.09062504768371582,0.009374916553497314,0.1
7,7,1,1,0.7182378768920898,4,0.04523983597755432,0.09000015258789062,0.00999993085861206,1,3.8365700244903564,4,0.033349741250276566,0.0692383348941803,0.004785120487213135,1,3.2876360416412354,4,0.031673479825258255,0.06250011920928955,0.006249964237213135,0.1
4,4,6,6,0.5527379512786865,3,0.04858055338263512,0.08333337306976318,0.016666650772094727,6,2.165405035018921,2,0.022266754880547523,0.034375011920928955,0.00937497615814209,6,2.0061089992523193,2,0.0255876574665308,0.04375004768371582,0.006249964237213135,0.1
2,2,6,6,0.542626142501831,3,0.0496523380279541,0.08333337306976318,0.016666650772094727,6,1.0901291370391846,1,0.02499997988343239,0.025000035762786865,0.02499997615814209,6,1.0658159255981445,1,0.02499997988343239,0.025000035762786865,0.02499997615814209,0.1
3,3,6,6,1.0884020328521729,6,0.03732512518763542,0.09523820877075195,0.0,6,3.2849009037017822,4,0.03665618970990181,0.08359384536743164,0.00703120231628418,6,3.8540420532226562,5,0.04967517405748367,0.08750009536743164,0.01249992847442627,0.1
5,5,7,7,1.0678870677947998,6,0.03741667792201042,0.09523820877075195,0.0,7,6.22573184967041,6,0.04448682442307472,0.07566303014755249,0.009102582931518555,7,3.9857120513916016,4,0.03118436597287655,0.06308603286743164,0.00253903865814209,0.1
1,1,7,7,0.9097199440002441,5,0.03999139368534088,0.09333348274230957,0.0,7,8.42263913154602,8,0.035893309861421585,0.08428502082824707,9.005516767501831e-05,7,4.142987966537476,5,0.03314385935664177,0.07539066672325134,0.000390470027923584,0.1
2,2,7,7,1.2729811668395996,7,0.03495153784751892,0.09642869234085083,0.0035712718963623047,7,2.8821260929107666,3,0.04692302271723747,0.07656252384185791,0.01718747615814209,7,2.155848979949951,3,0.05004839971661568,0.07500004768371582,0.02499997615814209,0.1
4,4,6,6,1.0767879486083984,6,0.036824919283390045,0.09523820877075195,0.0,6,3.5461068153381348,3,0.02598312310874462,0.045507848262786865,0.004492133855819702,6,3.9048149585723877,4,0.03583455830812454,0.06484377384185791,0.00546872615814209,0.1
4,4,0,0,0.7174320220947266,4,0.04584145545959473,0.09000015258789062,0.00999993085861206,0,2.873516082763672,3,0.033876534551382065,0.06718766689300537,0.0015624761581420898,0,2.2257120609283447,3,0.050204358994960785,0.08125007152557373,0.01874995231628418,0.1
7,7,5,5,0.9114620685577393,5,0.04780653119087219,0.11200010776519775,0.0,5,3.9911327362060547,4,0.057686593383550644,0.08835947513580322,0.024140596389770508,5,3.0712730884552,4,0.04067482426762581,0.08625006675720215,0.003749936819076538,0.12
2,2,0,0,0.7254061698913574,4,0.05506010726094246,0.10800004005432129,0.011999964714050293,0,3.128899097442627,3,0.031543537974357605,0.06093752384185791,0.008437395095825195,0,2.915076971054077,3,0.03610338643193245,0.06937503814697266,0.009374946355819702,0.12
1,1,6,6,0.5357050895690918,3,0.060501694679260254,0.10000002384185791,0.019999980926513672,6,1.7776188850402832,2,0.060393042862415314,0.07500004768371582,0.04499995708465576,6,2.0024890899658203,2,0.030589498579502106,0.052500009536743164,0.0074999332427978516,0.12
0,0,2,2,0.9060378074645996,5,0.04820353910326958,0.11200010776519775,0.0,2,4.37197208404541,4,0.026510952040553093,0.05970710515975952,0.003457009792327881,2,2.8744211196899414,3,0.03525148704648018,0.06937503814697266,0.009374946355819702,0.12
4,4,1,1,0.7336318492889404,4,0.054270729422569275,0.10800004005432129,0.011999964714050293,1,3.0632641315460205,4,0.04574790596961975,0.09890627861022949,0.0004687309265136719,1,2.1566379070281982,3,0.0451107993721962,0.09000003337860107,0.0,0.12
1,1,0,0,0.9268209934234619,5,0.0483255572617054,0.11200010776519775,0.0,0,5.061873912811279,5,0.04674411565065384,0.0992358922958374,0.002292454242706299,0,3.4431543350219727,5,0.04519538953900337,0.09000003337860107,0.0,0.12
4,4,5,5,0.7376940250396729,4,0.05396013706922531,0.10800004005432129,0.011999964714050293,5,2.218831777572632,2,0.026382919400930405,0.04125005006790161,0.011249959468841553,5,2.2258028984069824,2,0.030099675059318542,0.04125005006790161,0.01874995231628418,0.12
9,9,5,5,0.537545919418335,3,0.06021895259618759,0.10000002384185791,0.019999980926513672,5,2.184333086013794,2,0.027126304805278778,0.04125005006790161,0.011249959468841553,5,2.0763099193573,2,0.03131444752216339,0.052500009536743164,0.0074999332427978516,0.12
5,5,4,4,0.5473799705505371,3,0.060374144464731216,0.10000002384185791,0.019999980926513672,4,1.4953868389129639,2,0.045306894928216934,0.07500004768371582,0.014999985694885254,4,1.2856230735778809,2,0.06030689924955368,0.09000003337860107,0.029999971389770508,0.12
9,9,0,0,0.7176148891448975,4,0.05428124591708183,0.10800004005432129,0.011999964714050293,0,2.366436243057251,3,0.045024093240499496,0.08625006675720215,0.0037499666213989258,0,2.6978089809417725,3,0.04366569221019745,0.08625006675720215,0.01874995231628418,0.12
0,0,6,6,0.5498828887939453,3,0.05859799310564995,0.10000002384185791,0.019999980926513672,6,2.6979217529296875,3,0.061311494559049606,0.08625006675720215,0.033749938011169434,6,1.7829692363739014,2,0.04532046616077423,0.07500004768371582,0.014999985694885254,0.12
6,6,2,2,0.7306387424468994,4,0.055647481232881546,0.10800004005432129,0.011999964714050293,2,3.081099033355713,3,0.031752925366163254,0.06093752384185791,0.008437395095825195,2,2.2103240489959717,3,0.04976421222090721,0.0975000262260437,0.0074999332427978516,0.12
9,9,3,3,0.9124839305877686,5,0.049025919288396835,0.11200010776519775,0.0,3,5.619904041290283,5,0.03657388687133789,0.07402229309082031,0.002501189708709717,3,3.5715248584747314,4,0.041623879224061966,0.08625006675720215,0.0037499666213989258,0.12
0,0,1,1,0.9216079711914062,5,0.048792190849781036,0.11200010776519775,0.0,1,9.400436162948608,10,0.05280424654483795,0.1148664653301239,9.655952453613281e-06,1,3.7755022048950195,4,0.03646666184067726,0.08203130960464478,0.003281116485595703,0.12
1,1,7,7,1.2867498397827148,7,0.04185101389884949,0.115714430809021,0.004285573959350586,7,4.156540155410767,4,0.058699868619441986,0.08730471134185791,0.028945207595825195,7,3.6648330688476562,4,0.045096371322870255,0.08062505722045898,0.00937497615814209,0.12
5,5,2,2,1.099498987197876,6,0.04505003243684769,0.11428582668304443,0.0,2,4.612190008163452,4,0.03277787193655968,0.06278324127197266,0.002841770648956299,2,3.814974784851074,4,0.03232578933238983,0.06937503814697266,0.009374946355819702,0.12
9,9,0,0,0.7661230564117432,4,0.05436957627534866,0.10800004005432129,0.011999964714050293,0,2.6886630058288574,3,0.043569765985012054,0.08625006675720215,0.01874995231628418,0,3.3194308280944824,4,0.03572004660964012,0.07500004768371582,0.007499873638153076,0.12
7,7,4,4,0.7497267723083496,4,0.05501817911863327,0.10800004005432129,0.011999964714050293,4,4.275194883346558,4,0.05765492469072342,0.08835947513580322,0.024140596389770508,4,4.6112380027771,5,0.04413013160228729,0.09820318222045898,0.005390524864196777,0.12
3,3,0,0,0.35340309143066406,2,0.07999999076128006,0.08000004291534424,0.07999992370605469,0,1.0682640075683594,1,0.029999973252415657,0.030000030994415283,0.029999971389770508,0,1.1782810688018799,1,0.029999973252415657,0.030000030994415283,0.029999971389770508,0.12
4,4,7,7,0.572476863861084,3,0.05913158506155014,0.10000002384185791,0.019999980926513672,7,2.267543077468872,2,0.026536179706454277,0.04125005006790161,0.011249959468841553,7,1.8120121955871582,2,0.045572374016046524,0.07500004768371582,0.014999985694885254,0.12
9,9,8,8,0.5672399997711182,3,0.06001806631684303,0.10000002384185791,0.019999980926513672,8,1.8005778789520264,2,0.044979244470596313,0.07500004768371582,0.014999985694885254,8,1.638139009475708,2,0.05997925624251366,0.09000003337860107,0.029999971389770508,0.12
6,6,4,4,1.0558431148529053,6,0.04569355398416519,0.11428582668304443,0.0,4,7.448537111282349,9,0.04494228959083557,0.114524245262146,0.0006784200668334961,5,13.320528745651245,24,0.051733482629060745,0.09187507629394531,0.011484265327453613,0.12
6,6,3,3,0.6965920925140381,4,0.05385570600628853,0.10800004005432129,0.011999964714050293,3,2.4472849369049072,3,0.04061224311590195,0.08062505722045898,0.0018749833106994629,3,2.065062999725342,3,0.03777362406253815,0.07500004768371582,0.014999926090240479,0.12
5,5,1,1,1.0233080387115479,6,0.045089513063430786,0.11428582668304443,0.0,1,9.055918216705322,8,0.045984916388988495,0.09016108512878418,0.0007767677307128906,1,5.0450050830841064,6,0.04175323620438576,0.09046877920627594,0.00703120231628418,0.12
4,4,6,6,1.2108008861541748,7,0.04203243553638458,0.115714430809021,0.004285573959350586,6,4.6661388874053955,5,0.05748865380883217,0.09615969657897949,0.016340315341949463,6,2.9012210369110107,4,0.04590854048728943,0.09375005960464478,0.003749847412109375,0.12
0,0,5,5,0.5250627994537354,3,0.060119569301605225,0.10000002384185791,0.019999980926513672,5,1.9647440910339355,2,0.05253227427601814,0.06750000268220901,0.03749990463256836,5,1.563157081604004,2,0.06006455421447754,0.09000003337860107,0.029999971389770508,0.12
7,7,3,3,0.5277087688446045,3,0.05947171524167061,0.10000002384185791,0.019999980926513672,3,1.9128520488739014,2,0.030604800209403038,0.052500009536743164,0.007499992847442627,3,1.9146051406860352,2,0.03060474433004856,0.052500009536743164,0.0074999332427978516,0.12
4,4,0,0,0.6933450698852539,4,0.05413855239748955,0.10800004005432129,0.011999964714050293,0,2.4749770164489746,3,0.0400487519800663,0.08062505722045898,0.0018749833106994629,0,2.0728392601013184,3,0.03711992874741554,0.07500004768371582,0.014999926090240479,0.12
0,0,4,4,1.3825750350952148,8,0.03971228748559952,0.11666679382324219,0.0033332109451293945,4,7.702170133590698,6,0.024493830278515816,0.051796674728393555,0.0008243322372436523,4,5.01515531539917,5,0.02846059948205948,0.06093752384185791,0.0009374618530273438,0.12
1,1,9,9,1.256455898284912,7,0.04195966571569443,0.115714430809021,0.004285573959350586,9,5.192529916763306,5,0.04940899461507797,0.08292114734649658,0.015955686569213867,9,6.642457962036133,6,0.04142491891980171,0.08245152235031128,0.0009951591491699219,0.12
3,3,1,1,1.4051027297973633,8,0.040640346705913544,0.11666679382324219,0.0033332109451293945,1,13.655073165893555,13,0.03997711092233658,0.11490064859390259,1.1205673217773438e-05,1,8.194172143936157,9,0.0407465361058712,0.10062015056610107,1.4647841453552246e-05,0.12
1,1,3,3,1.031921148300171,6,0.043720610439777374,0.11428582668304443,0.0,3,2.7838518619537354,3,0.06099630147218704,0.08062505722045898,0.0393749475479126,3,2.305434226989746,3,0.04559220373630524,0.07500004768371582,0.014999985694885254,0.12
3,3,9,9,0.7055490016937256,4,0.05388600006699562,0.10800004005432129,0.011999964714050293,9,3.6836700439453125,4,0.053557027131319046,0.09046876430511475,0.014531195163726807,9,3.496185064315796,4,0.04901111498475075,0.10031253099441528,0.0009374618530273438,0.12
4,4,3,3,0.5166990756988525,3,0.05998458340764046,0.10000002384185791,0.019999980926513672,3,1.467414140701294,1,0.007500014267861843,0.007500052452087402,0.007499992847442627,3,1.5094258785247803,1,0.007500014267861843,0.007500052452087402,0.007499992847442627,0.12
7,7,3,3,0.5380432605743408,3,0.05966091901063919,0.10000002384185791,0.019999980926513672,3,2.0101141929626465,2,0.05239136517047882,0.06750000268220901,0.03749990463256836,3,1.76985502243042,2,0.059891361743211746,0.07500004768371582,0.04499995708465576,0.12
2,2,7,7,0.5300378799438477,3,0.05974382907152176,0.10000002384185791,0.019999980926513672,7,1.5775790214538574,2,0.052504971623420715,0.06750000268220901,0.03749990463256836,7,1.4303979873657227,2,0.060004960745573044,0.07500004768371582,0.04499995708465576,0.12
7,7,0,0,1.6314082145690918,9,0.03667796403169632,0.11733353137969971,0.0,0,7.006634950637817,7,0.047861840575933456,0.10145294666290283,0.0011887550354003906,7,10.952162027359009,24,0.05072614550590515,0.060000061988830566,0.04171872138977051,0.12
1,1,5,5,1.0449962615966797,6,0.0442923903465271,0.11428582668304443,0.0,5,4.540364027023315,6,0.05021630600094795,0.11384773254394531,0.0004101097583770752,5,5.446049690246582,6,0.04593081772327423,0.08062505722045898,0.011249899864196777,0.12
2,2,6,6,0.8700799942016602,5,0.047871265560388565,0.11200010776519775,0.0,6,2.0613701343536377,3,0.06059510260820389,0.09750008583068848,0.02249997854232788,6,2.246500253677368,3,0.04495991766452789,0.07500004768371582,0.014999985694885254,0.12
1,1,7,7,1.0483789443969727,6,0.04503082111477852,0.11428582668304443,0.0,7,7.160666227340698,6,0.02533990889787674,0.06038416922092438,0.0020705312490463257,7,4.075798988342285,5,0.040691375732421875,0.0946875810623169,0.0046874284744262695,0.12
1,1,6,6,1.04634690284729,6,0.044697895646095276,0.11428582668304443,0.0,6,5.541949033737183,7,0.05962911620736122,0.11523199081420898,0.004768043756484985,6,5.194640159606934,6,0.0407533273100853,0.08062505722045898,0.0018749237060546875,0.12
7,7,1,1,0.7070939540863037,4,0.053796399384737015,0.10800004005432129,0.011999964714050293,1,2.7913410663604736,3,0.04922204837203026,0.07078125327825546,0.027656137943267822,1,2.2239558696746826,3,0.045271024107933044,0.07500004768371582,0.014999985694885254,0.12
4,4,0,0,1.0476951599121094,6,0.04427652433514595,0.11428582668304443,0.0,0,4.5134100914001465,4,0.02712823823094368,0.05078613758087158,0.0019481778144836426,0,4.134650945663452,4,0.023025115951895714,0.04617190361022949,0.003046870231628418,0.12
2,2,8,8,0.6998581886291504,4,0.0538000650703907,0.10800004005432129,0.011999964714050293,8,1.883004903793335,3,0.04793815687298775,0.09750008583068848,0.0074999332427978516,8,3.344141721725464,3,0.054361578077077866,0.060000061988830566,0.04898428916931152,0.12
3,3,0,0,0.6921861171722412,4,0.05480005964636803,0.10800004005432129,0.011999964714050293,0,2.799436092376709,3,0.036690447479486465,0.06937503814697266,0.00937497615814209,0,2.6377758979797363,3,0.0457085482776165,0.08625006675720215,0.01874995231628418,0.12
5,5,2,2,0.8703489303588867,5,0.04777847230434418,0.11200010776519775,0.0,2,4.315932035446167,4,0.026434576138854027,0.05540043115615845,0.002665996551513672,2,2.7653472423553467,3,0.035569265484809875,0.06937503814697266,0.009374946355819702,0.12
1,1,2,2,0.7115960121154785,4,0.0547192245721817,0.10800004005432129,0.011999964714050293,2,1.7409868240356445,3,0.049007393419742584,0.09750008583068848,0.0074999332427978516,2,1.210331916809082,3,0.05998164415359497,0.10500001907348633,0.014999985694885254,0.12
2,2,1,1,1.0530059337615967,6,0.044410910457372665,0.11428582668304443,0.0,1,4.001397132873535,5,0.04716059938073158,0.10945314168930054,0.003984332084655762,1,4.153975248336792,5,0.05979502946138382,0.09275400638580322,0.02724599838256836,0.12
4,4,9,9,0.345731258392334,2,0.07999998331069946,0.08000004291534424,0.07999992370605469,9,1.045741081237793,1,0.029999973252415657,0.030000030994415283,0.029999971389770508,9,1.0351979732513428,1,0.029999973252415657,0.030000030994415283,0.029999971389770508,0.12
4,4,9,9,0.5250632762908936,3,0.05928783118724823,0.10000002384185791,0.019999980926513672,9,1.8886940479278564,2,0.030870862305164337,0.052500009536743164,0.007499992847442627,9,1.9287221431732178,2,0.03087081015110016,0.052500009536743164,0.0074999332427978516,0.12
7,7,4,4,0.5241358280181885,3,0.06938924640417099,0.11666667461395264,0.023333311080932617,4,1.3919448852539062,2,0.052184682339429855,0.08750000596046448,0.017499923706054688,4,2.3203818798065186,3,0.05293988808989525,0.08750009536743164,0.017499923706054688,0.14
2,2,7,7,0.701549768447876,4,0.06330375373363495,0.1260000467300415,0.01399993896484375,7,2.2425930500030518,3,0.05040113627910614,0.10062503814697266,0.021874964237213135,7,2.2674758434295654,3,0.052154917269945145,0.08750009536743164,0.017499923706054688,0.14
1,1,3,3,1.227985143661499,7,0.04888404905796051,0.1350001096725464,0.004999876022338867,3,12.691445112228394,11,0.05238731577992439,0.1238093376159668,1.7881393432617188e-05,3,6.611364126205444,7,0.037651266902685165,0.08750003576278687,0.0,0.14
0,0,5,5,0.7012629508972168,4,0.06328105181455612,0.1260000467300415,0.01399993896484375,5,4.446688890457153,4,0.029216188937425613,0.05925053358078003,0.005417436361312866,5,2.794041872024536,3,0.04828139767050743,0.09406250715255737,0.002187371253967285,0.14
4,4,5,5,0.347059965133667,2,0.09333331137895584,0.09333336353302002,0.09333324432373047,5,2.2876369953155518,2,0.03305986151099205,0.04156250134110451,0.02406245470046997,5,2.081791877746582,2,0.03537106141448021,0.04812502861022949,0.021874964237213135,0.14
1,1,8,8,0.528223991394043,3,0.06891614943742752,0.11666667461395264,0.023333311080932617,8,1.2257699966430664,2,0.06955496966838837,0.10500001907348633,0.034999966621398926,8,1.227154016494751,2,0.06955493241548538,0.10500001907348633,0.034999966621398926,0.14
4,4,2,2,0.6953139305114746,4,0.0631774514913559,0.1260000467300415,0.01399993896484375,2,2.7858293056488037,3,0.046487029641866684,0.09406250715255737,0.002187490463256836,2,2.074079990386963,3,0.05153481662273407,0.10500001907348633,0.0,0.14
